,Unnamed: 0,NameCode_x,Last_Name_x,First_Name_x,Season_x,Age,Team,Nat,Pos,GP,G,A,PTS,PM,PIM,ESG,PPG,SHG,Shot,TOI,OPS,DPS,PS,OGVT,DGVT,SGVT,GVT,Sub_ID,TotYears,year_number,NameCode_Season,Season_Start,Season_y,NameCode_y,First_Name_y,Last_Name_y,Salary,Sal_mil,a1,a2,a3,a4,a5,a6,goals_million,assists_million,point_/million,shots_million,plus_minus_million,time_on_ice_million
54,887,Backstrom Nicklas,Backstrom,Nicklas,2011-12,24.0,WSH,SE,C,42,14,30,44,-4,24,11,3,0,95,805,4.4,0.7,5.1,8.3,0.4,-0.6,8.1,Sub_ 164,9,5,Backstrom Nicklas_2011-2012,2011,2011-2012,Backstrom Nicklas,Nicklas ,Backstrom,6000000,6.0,2.3333333333333335,5.0,7.333333333333333,15.833333333333334,-0.6666666666666666,134.16666666666666,2.3333333333333335,5.0,7.333333333333333,15.833333333333334,-0.6666666666666666,134.16666666666666
55,888,Backstrom Nicklas,Backstrom,Nicklas,2012-13,25.0,WSH,SE,C,48,8,40,48,8,20,5,3,0,82,955,3.6,1.2,4.7,7.7,1.5,0.5,9.8,Sub_ 164,9,6,Backstrom Nicklas_2012-2013,2012,2012-2013,Backstrom Nicklas,Nicklas ,Backstrom,6000000,6.0,1.3333333333333333,6.666666666666667,8.0,13.666666666666666,1.3333333333333333,159.16666666666666,1.3333333333333333,6.666666666666667,8.0,13.666666666666666,1.3333333333333333,159.16666666666666
56,889,Backstrom Nicklas,Backstrom,Nicklas,2013-14,26.0,WSH,SE,C,82,18,61,79,-20,54,11,6,1,196,1624,6.2,1.0,7.2,11.9,0.1,1.4,13.5,Sub_ 164,9,7,Backstrom Nicklas_2013-2014,2013,2013-2014,Backstrom Nicklas,Nicklas ,Backstrom,6000000,6.0,3.0,10.166666666666666,13.166666666666666,32.666666666666664,-3.3333333333333335,270.6666666666667,3.0,10.166666666666666,13.166666666666666,32.666666666666664,-3.3333333333333335,270.6666666666667
57,890,Backstrom Nicklas,Backstrom,Nicklas,2014-15,27.0,WSH,SE,C,82,18,60,78,5,40,15,3,0,153,1683,6.1,2.0,8.1,12.3,3.1,0.0,15.4,Sub_ 164,9,8,Backstrom Nicklas_2014-2015,2014,2014-2015,Backstrom Nicklas,Nicklas ,Backstrom,6500000,6.5,2.769230769230769,9.23076923076923,12.0,23.53846153846154,0.7692307692307693,258.9230769230769,2.769230769230769,9.23076923076923,12.0,23.53846153846154,0.7692307692307693,258.9230769230769
58,891,Backstrom Nicklas,Backstrom,Nicklas,2015-16,28.0,WSH,SE,C,75,20,50,70,17,36,17,3,0,129,1439,6.1,2.2,8.3,14.4,3.3,0.0,17.8,Sub_ 164,9,9,Backstrom Nicklas_2015-2016,2015,2015-2016,Backstrom Nicklas,Nicklas ,Backstrom,6500000,6.5,3.076923076923077,7.6923076923076925,10.76923076923077,19.846153846153847,2.6153846153846154,221.3846153846154,3.076923076923077,7.6923076923076925,10.76923076923077,19.846153846153847,2.6153846153846154,221.3846153846154
59,902,Baertschi Sven,Baertschi,Sven,2015-16,23.0,VAN,CH,LW,69,15,13,28,-14,14,13,2,0,108,929,2.2,0.6,2.8,2.7,0.4,-0.9,2.2,Sub_ 166,5,5,Baertschi Sven_2015-2016,2015,2015-2016,Baertschi Sven,Sven ,Baertschi,900000,0.9,16.666666666666668,14.444444444444445,31.11111111111111,120.0,-15.555555555555555,1032.2222222222222,16.666666666666668,14.444444444444445,31.11111111111111,120.0,-15.555555555555555,1032.2222222222222
60,904,Bailey Casey,Bailey,Casey,2014-15,23.0,TOR,US,C,6,1,0,1,1,2,1,0,0,9,54,0.1,0.1,0.2,0.3,0.1,0.0,0.5,Sub_ 168,1,1,Bailey Casey_2014-2015,2014,2014-2015,Bailey Casey,Casey ,Bailey,92500,0.0925,10.81081081081081,0.0,10.81081081081081,97.2972972972973,10.81081081081081,583.7837837837837,10.81081081081081,0.0,10.81081081081081,97.2972972972973,10.81081081081081,583.7837837837837
61,918,Bailey Josh,Bailey,Josh,2011-12,22.0,NYI,CA,C,80,13,19,32,-10,32,9,1,3,104,1218,1.5,1.2,2.7,1.8,3.0,0.5,5.3,Sub_ 170,8,4,Bailey Josh_2011-2012,2011,2011-2012,Bailey Josh,Josh ,Bailey,800000,0.8,16.25,23.75,40.0,130.0,-12.5,1522.5,16.25,23.75,40.0,130.0,-12.5,1522.5
62,919,Bailey Josh,Bailey,Josh,2012-13,23.0,NYI,CA,C,38,11,8,19,7,6,11,0,0,76,622,1.6,1.0,2.6,4.0,1.9,0.5,6.5,Sub_ 170,8,5,Bailey Josh_2012-2013,2012,2012-2013,Bailey Josh,Josh ,Bailey,1300000,1.3,8.461538461538462,6.153846153846153,14.615384615384615,58.46153846153846,5.384615384615384,478.46153846153845,8.461538461538462,6.153846153846153,14.615384615384615,58.46153846153846,5.384615384615384,478.46153846153845
63,920,Bailey Josh,Bailey,Josh,2013-14,24.0,NYI,CA,LW,77,8,30,38,-8,26,6,2,0,98,1220,1.8,1.0,2.7,3.2,2.1,-0.2,5.0,Sub_ 170,8,6,Bailey Josh_2013-2014,2013,2013-2014,Bailey Josh,Josh ,Bailey,2200000,2.2,3.6363636363636362,13.636363636363635,17.27272727272727,44.54545454545454,-3.6363636363636362,554.5454545454545,3.6363636363636362,13.636363636363635,17.27272727272727,44.54545454545454,-3.6363636363636362,554.5454545454545
64,921,Bailey Josh,Bailey,Josh,2014-15,25.0,NYI,CA,LW/C,70,15,26,41,3,12,13,2,0,140,1175,3.1,1.2,4.3,5.6,2.8,0.1,8.4,Sub_ 170,8,7,Bailey Josh_2014-2015,2014,2014-2015,Bailey Josh,Josh ,Bailey,3100000,3.1,4.838709677419355,8.387096774193548,13.225806451612902,45.16129032258064,0.9677419354838709,379.0322580645161,4.838709677419355,8.387096774193548,13.225806451612902,45.16129032258064,0.9677419354838709,379.0322580645161
65,922,Bailey Josh,Bailey,Josh,2015-16,26.0,NYI,CA,RW,81,12,20,32,-7,22,8,4,0,105,1284,1.4,1.1,2.5,1.9,1.3,0.2,3.4,Sub_ 170,8,8,Bailey Josh_2015-2016,2015,2015-2016,Bailey Josh,Josh ,Bailey,3500000,3.5,3.4285714285714284,5.714285714285714,9.142857142857142,30.0,-2.0,366.85714285714283,3.4285714285714284,5.714285714285714,9.142857142857142,30.0,-2.0,366.85714285714283
66,923,Bailey Justin,Bailey,Justin,2015-16,20.0,BUF,US,RW,8,0,0,0,-2,2,0,0,0,22,93,-0.3,0.0,-0.2,-0.6,0.0,0.0,-0.6,Sub_ 171,1,1,Bailey Justin_2015-2016,2015,2015-2016,Bailey Justin,Justin ,Bailey,151229,0.151229,0.0,0.0,0.0,145.4747436007644,-13.224976690978583,614.9614161305041,0.0,0.0,0.0,145.4747436007644,-13.224976690978583,614.9614161305041
67,962,Ballard Keith,Ballard,Keith,2011-12,29.0,VAN,US,D,47,1,6,7,0,64,1,0,0,41,731,0.0,1.5,1.5,0.2,1.2,0.0,1.4,Sub_ 183,10,7,Ballard Keith_2011-2012,2011,2011-2012,Ballard Keith,Keith ,Ballard,4200000,4.2,0.23809523809523808,1.4285714285714286,1.6666666666666665,9.761904761904761,0.0,174.04761904761904,0.23809523809523808,1.4285714285714286,1.6666666666666665,9.761904761904761,0.0,174.04761904761904
68,963,Ballard Keith,Ballard,Keith,2012-13,30.0,VAN,US,D,36,0,2,2,-2,29,0,0,0,35,557,-0.4,1.0,0.6,-0.9,0.8,0.0,0.0,Sub_ 183,10,8,Ballard Keith_2012-2013,2012,2012-2013,Ballard Keith,Keith ,Ballard,2458537,2.458537,0.0,0.8134919262960044,0.8134919262960044,14.236108710180078,-0.8134919262960044,226.55750147343724,0.0,0.8134919262960044,0.8134919262960044,14.236108710180078,-0.8134919262960044,226.55750147343724
69,964,Ballard Keith,Ballard,Keith,2013-14,31.0,MIN,US,D,45,2,7,9,-7,37,2,0,0,29,612,0.4,0.8,1.3,-0.3,1.3,0.0,1.0,Sub_ 183,10,9,Ballard Keith_2013-2014,2013,2013-2014,Ballard Keith,Keith ,Ballard,1000000,1.0,2.0,7.0,9.0,29.0,-7.0,612.0,2.0,7.0,9.0,29.0,-7.0,612.0
70,965,Ballard Keith,Ballard,Keith,2014-15,32.0,MIN,US,D,14,0,1,1,-3,26,0,0,0,5,169,-0.1,0.1,0.0,-0.6,-0.1,0.0,-0.8,Sub_ 183,10,10,Ballard Keith_2014-2015,2014,2014-2015,Ballard Keith,Keith ,Ballard,2000000,2.0,0.0,0.5,0.5,2.5,-1.5,84.5,0.0,0.5,0.5,2.5,-1.5,84.5
71,1011,Barberio Mark,Barberio,Mark,2013-14,23.0,TBL,CA,D,49,5,5,10,10,28,4,1,0,54,714,0.8,2.2,3.0,1.3,2.8,0.0,4.1,Sub_ 198,4,2,Barberio Mark_2013-2014,2013,2013-2014,Barberio Mark,Mark ,Barberio,605000,0.605,8.264462809917356,8.264462809917356,16.528925619834713,89.25619834710744,16.528925619834713,1180.1652892561983,8.264462809917356,8.264462809917356,16.528925619834713,89.25619834710744,16.528925619834713,1180.1652892561983
72,1012,Barberio Mark,Barberio,Mark,2014-15,24.0,TBL,CA,D,52,1,6,7,-4,16,1,0,0,53,873,-0.2,1.1,0.9,-0.2,0.3,0.0,0.1,Sub_ 198,4,3,Barberio Mark_2014-2015,2014,2014-2015,Barberio Mark,Mark ,Barberio,874125,0.874125,1.144001144001144,6.864006864006864,8.008008008008007,60.63206063206063,-4.576004576004576,998.7129987129987,1.144001144001144,6.864006864006864,8.008008008008007,60.63206063206063,-4.576004576004576,998.7129987129987
73,1013,Barberio Mark,Barberio,Mark,2015-16,25.0,MTL,CA,D,30,2,8,10,0,6,2,0,0,32,450,0.8,1.0,1.7,1.7,1.1,0.0,2.8,Sub_ 198,4,4,Barberio Mark_2015-2016,2015,2015-2016,Barberio Mark,Mark ,Barberio,341956,0.341956,5.848705681432699,23.394822725730798,29.243528407163495,93.57929090292319,0.0,1315.9587783223574,5.848705681432699,23.394822725730798,29.243528407163495,93.57929090292319,0.0,1315.9587783223574
74,1032,Barkov Aleksander,Barkov,Aleksander,2013-14,18.0,FLA,,C,54,8,16,24,-3,10,5,3,0,87,923,1.1,0.8,1.9,0.6,1.6,-0.7,1.4,Sub_ 202,3,1,Barkov Aleksander_2013-2014,2013,2013-2014,Barkov Aleksander,Aleksander ,Barkov,925000,0.925,8.648648648648647,17.297297297297295,25.945945945945944,94.05405405405405,-3.243243243243243,997.8378378378378,8.648648648648647,17.297297297297295,25.945945945945944,94.05405405405405,-3.243243243243243,997.8378378378378
75,1033,Barkov Aleksander,Barkov,Aleksander,2014-15,19.0,FLA,FI,C,71,16,20,36,-4,16,13,3,0,123,1242,2.4,1.2,3.6,4.1,1.6,-0.2,5.6,Sub_ 202,3,2,Barkov Aleksander_2014-2015,2014,2014-2015,Barkov Aleksander,Aleksander ,Barkov,1137500,1.1375,14.065934065934066,17.582417582417584,31.64835164835165,108.13186813186813,-3.5164835164835164,1091.868131868132,14.065934065934066,17.582417582417584,31.64835164835165,108.13186813186813,-3.5164835164835164,1091.868131868132
76,1034,Barkov Aleksander,Barkov,Aleksander,2015-16,20.0,FLA,FI,C,66,28,31,59,18,8,18,9,1,171,1282,6.4,2.0,8.4,11.8,3.8,2.1,17.7,Sub_ 202,3,3,Barkov Aleksander_2015-2016,2015,2015-2016,Barkov Aleksander,Aleksander ,Barkov,925000,0.925,30.27027027027027,33.51351351351351,63.78378378378378,184.86486486486484,19.45945945945946,1385.9459459459458,30.27027027027027,33.51351351351351,63.78378378378378,184.86486486486484,19.45945945945946,1385.9459459459458
77,1139,Barrie Tyson,Barrie,Tyson,2011-12,20.0,COL,CA,D,10,0,0,0,-2,0,0,0,0,15,176,-0.2,0.2,0.0,-0.9,0.1,0.0,-0.8,Sub_ 218,5,1,Barrie Tyson_2011-2012,2011,2011-2012,Barrie Tyson,Tyson ,Barrie,615000,0.615,0.0,0.0,0.0,24.390243902439025,-3.252032520325203,286.1788617886179,0.0,0.0,0.0,24.390243902439025,-3.252032520325203,286.1788617886179
78,1140,Barrie Tyson,Barrie,Tyson,2012-13,21.0,COL,CA,D,32,2,11,13,-11,10,1,1,0,58,691,0.9,0.4,1.3,1.7,-0.6,0.0,1.0,Sub_ 218,5,2,Barrie Tyson_2012-2013,2012,2012-2013,Barrie Tyson,Tyson ,Barrie,493902,0.493902,4.049386315503885,22.27162473527137,26.321011050775255,117.43220314961268,-22.27162473527137,1399.0629720065924,4.049386315503885,22.27162473527137,26.321011050775255,117.43220314961268,-22.27162473527137,1399.0629720065924
79,1141,Barrie Tyson,Barrie,Tyson,2013-14,22.0,COL,CA,D,64,13,25,38,17,20,9,4,0,101,1187,4.2,3.4,7.6,8.3,2.7,0.3,11.3,Sub_ 218,5,3,Barrie Tyson_2013-2014,2013,2013-2014,Barrie Tyson,Tyson ,Barrie,840000,0.84,15.476190476190476,29.761904761904763,45.23809523809524,120.23809523809524,20.238095238095237,1413.095238095238,15.476190476190476,29.761904761904763,45.23809523809524,120.23809523809524,20.238095238095237,1413.095238095238
80,1142,Barrie Tyson,Barrie,Tyson,2014-15,23.0,COL,CA,D,80,12,41,53,5,26,10,2,0,139,1709,5.2,4.2,9.4,9.3,1.5,-0.5,10.3,Sub_ 218,5,4,Barrie Tyson_2014-2015,2014,2014-2015,Barrie Tyson,Tyson ,Barrie,2000000,2.0,6.0,20.5,26.5,69.5,2.5,854.5,6.0,20.5,26.5,69.5,2.5,854.5
81,1143,Barrie Tyson,Barrie,Tyson,2015-16,24.0,COL,CA,D,78,13,36,49,-16,31,9,3,1,172,1810,4.6,2.6,7.2,8.5,0.9,0.0,9.4,Sub_ 218,5,5,Barrie Tyson_2015-2016,2015,2015-2016,Barrie Tyson,Tyson ,Barrie,3200000,3.2,4.0625,11.25,15.3125,53.75,-5.0,565.625,4.0625,11.25,15.3125,53.75,-5.0,565.625
82,1152,Bartkowski Matt,Bartkowski,Matt,2011-12,23.0,BOS,US,D,3,0,0,0,-2,0,0,0,0,0,18,0.0,-0.1,-0.2,-0.1,-0.3,0.0,-0.4,Sub_ 221,6,2,Bartkowski Matt_2011-2012,2011,2011-2012,Bartkowski Matt,Matt ,Bartkowski,685000,0.685,0.0,0.0,0.0,0.0,-2.9197080291970803,26.27737226277372,0.0,0.0,0.0,0.0,-2.9197080291970803,26.27737226277372
83,1154,Bartkowski Matt,Bartkowski,Matt,2013-14,25.0,BOS,US,D,64,0,18,18,22,30,0,0,0,91,1250,0.5,3.9,4.3,1.2,4.4,0.0,5.6,Sub_ 221,6,4,Bartkowski Matt_2013-2014,2013,2013-2014,Bartkowski Matt,Matt ,Bartkowski,650000,0.65,0.0,27.69230769230769,27.69230769230769,140.0,33.84615384615385,1923.076923076923,0.0,27.69230769230769,27.69230769230769,140.0,33.84615384615385,1923.076923076923
84,1155,Bartkowski Matt,Bartkowski,Matt,2014-15,26.0,BOS,US,D,47,0,4,4,-6,37,0,0,0,67,796,-0.6,1.2,0.7,-1.8,0.8,0.0,-0.9,Sub_ 221,6,5,Bartkowski Matt_2014-2015,2014,2014-2015,Bartkowski Matt,Matt ,Bartkowski,1250000,1.25,0.0,3.2,3.2,53.6,-4.8,636.8,0.0,3.2,3.2,53.6,-4.8,636.8
85,1156,Bartkowski Matt,Bartkowski,Matt,2015-16,27.0,VAN,US,D,80,6,12,18,-19,50,6,0,0,85,1490,0.8,2.1,2.9,1.3,1.2,0.0,2.5,Sub_ 221,6,6,Bartkowski Matt_2015-2016,2015,2015-2016,Bartkowski Matt,Matt ,Bartkowski,1750000,1.75,3.4285714285714284,6.857142857142857,10.285714285714286,48.57142857142857,-10.857142857142858,851.4285714285714,3.4285714285714284,6.857142857142857,10.285714285714286,48.57142857142857,-10.857142857142858,851.4285714285714
86,1158,Bartley Victor,Bartley,Victor,2013-14,25.0,NSH,CA,D,50,1,5,6,0,23,1,0,0,21,768,-0.2,1.7,1.5,-0.6,2.5,0.0,1.8,Sub_ 222,4,2,Bartley Victor_2013-2014,2013,2013-2014,Bartley Victor,Victor ,Bartley,600000,0.6,1.6666666666666667,8.333333333333334,10.0,35.0,0.0,1280.0,1.6666666666666667,8.333333333333334,10.0,35.0,0.0,1280.0
87,1159,Bartley Victor,Bartley,Victor,2014-15,26.0,NSH,CA,D,37,0,10,10,1,26,0,0,0,28,497,0.5,1.1,1.6,1.2,1.7,0.0,2.9,Sub_ 222,4,3,Bartley Victor_2014-2015,2014,2014-2015,Bartley Victor,Victor ,Bartley,600000,0.6,0.0,16.666666666666668,16.666666666666668,46.66666666666667,1.6666666666666667,828.3333333333334,0.0,16.666666666666668,16.666666666666668,46.66666666666667,1.6666666666666667,828.3333333333334
88,1160,Bartley Victor,Bartley,Victor,2015-16,27.0,TOT,CA,D,10,0,0,0,2,6,0,0,0,8,133,-0.2,0.5,0.3,-0.6,0.6,0.0,0.0,Sub_ 222,4,4,Bartley Victor_2015-2016,2015,2015-2016,Bartley Victor,Victor ,Bartley,158704,0.158704,0.0,0.0,0.0,50.40830728904123,12.602076822260308,838.0381086803104,0.0,0.0,0.0,50.40830728904123,12.602076822260308,838.0381086803104
89,1175,Bass Cody,Bass,Cody,2015-16,29.0,NSH,CA,C,17,0,0,0,-1,17,0,0,0,11,130,-0.4,0.1,-0.3,-0.9,0.2,0.0,-0.7,Sub_ 227,6,6,Bass Cody_2015-2016,2015,2015-2016,Bass Cody,Cody ,Bass,160732,0.160732,0.0,0.0,0.0,68.43690117711469,-6.22153647064679,808.7997411840828,0.0,0.0,0.0,68.43690117711469,-6.22153647064679,808.7997411840828
90,1254,Baun Kyle,Baun,Kyle,2015-16,23.0,CHI,CA,RW,2,0,0,0,-2,0,0,0,0,1,18,-0.1,-0.1,-0.1,-0.2,-0.1,0.0,-0.4,Sub_ 240,2,2,Baun Kyle_2015-2016,2015,2015-2016,Baun Kyle,Kyle ,Baun,33867,0.033867,0.0,0.0,0.0,29.527268432397317,-59.054536864794635,531.4908317831517,0.0,0.0,0.0,29.527268432397317,-59.054536864794635,531.4908317831517
91,1279,Beagle Jay,Beagle,Jay,2011-12,26.0,WSH,CA,C,41,4,1,5,-2,23,4,0,0,49,486,-0.4,0.4,0.1,-0.6,0.5,0.0,0.0,Sub_ 246,8,4,Beagle Jay_2011-2012,2011,2011-2012,Beagle Jay,Jay ,Beagle,525000,0.525,7.619047619047619,1.9047619047619047,9.523809523809524,93.33333333333333,-3.8095238095238093,925.7142857142857,7.619047619047619,1.9047619047619047,9.523809523809524,93.33333333333333,-3.8095238095238093,925.7142857142857
92,1280,Beagle Jay,Beagle,Jay,2012-13,27.0,WSH,CA,C,48,2,6,8,-1,14,2,0,0,56,581,-0.5,0.4,-0.1,-0.6,0.7,0.0,0.1,Sub_ 246,8,5,Beagle Jay_2012-2013,2012,2012-2013,Beagle Jay,Jay ,Beagle,526829,0.526829,3.796298229596321,11.388894688788962,15.185192918385283,106.29635042869698,-1.8981491147981604,1102.824635697731,3.796298229596321,11.388894688788962,15.185192918385283,106.29635042869698,-1.8981491147981604,1102.824635697731
93,1281,Beagle Jay,Beagle,Jay,2013-14,28.0,WSH,CA,C,62,4,5,9,-9,28,4,0,0,60,697,-0.5,0.4,-0.1,-0.7,0.5,-0.3,-0.6,Sub_ 246,8,6,Beagle Jay_2013-2014,2013,2013-2014,Beagle Jay,Jay ,Beagle,900000,0.9,4.444444444444445,5.555555555555555,10.0,66.66666666666667,-10.0,774.4444444444445,4.444444444444445,5.555555555555555,10.0,66.66666666666667,-10.0,774.4444444444445
94,1282,Beagle Jay,Beagle,Jay,2014-15,29.0,WSH,CA,RW/C,62,10,10,20,6,20,10,0,0,84,794,1.1,1.1,2.2,1.2,3.3,-0.3,4.2,Sub_ 246,8,7,Beagle Jay_2014-2015,2014,2014-2015,Beagle Jay,Jay ,Beagle,900000,0.9,11.11111111111111,11.11111111111111,22.22222222222222,93.33333333333333,6.666666666666666,882.2222222222222,11.11111111111111,11.11111111111111,22.22222222222222,93.33333333333333,6.666666666666666,882.2222222222222
95,1283,Beagle Jay,Beagle,Jay,2015-16,30.0,WSH,CA,RW,57,8,9,17,0,24,8,0,0,74,799,0.6,0.8,1.4,2.1,1.9,0.0,4.0,Sub_ 246,8,8,Beagle Jay_2015-2016,2015,2015-2016,Beagle Jay,Jay ,Beagle,1750000,1.75,4.571428571428571,5.142857142857143,9.714285714285714,42.285714285714285,0.0,456.57142857142856,4.571428571428571,5.142857142857143,9.714285714285714,42.285714285714285,0.0,456.57142857142856
96,1293,Beauchemin Francois,Beauchemin,Francois,2011-12,31.0,ANA,CA,D,82,8,14,22,-14,48,5,3,0,139,2095,0.9,3.6,4.5,0.5,4.9,0.0,5.3,Sub_ 248,12,8,Beauchemin Francois_2011-2012,2011,2011-2012,Beauchemin Francois,Francois ,Beauchemin,3650000,3.65,2.191780821917808,3.8356164383561646,6.027397260273973,38.082191780821915,-3.8356164383561646,573.9726027397261,2.191780821917808,3.8356164383561646,6.027397260273973,38.082191780821915,-3.8356164383561646,573.9726027397261
97,1294,Beauchemin Francois,Beauchemin,Francois,2012-13,32.0,ANA,CA,D,48,6,18,24,19,22,5,1,0,74,1126,2.0,3.8,5.8,4.1,5.0,0.0,9.0,Sub_ 248,12,9,Beauchemin Francois_2012-2013,2012,2012-2013,Beauchemin Francois,Francois ,Beauchemin,2048780,2.04878,2.9285721258505064,8.78571637755152,11.714288503402026,36.11905621882291,9.273811731859936,549.5953689512784,2.9285721258505064,8.78571637755152,11.714288503402026,36.11905621882291,9.273811731859936,549.5953689512784
98,1295,Beauchemin Francois,Beauchemin,Francois,2013-14,33.0,ANA,CA,D,70,4,13,17,26,39,3,1,0,100,1617,0.4,4.3,4.7,-1.3,6.5,0.0,5.2,Sub_ 248,12,10,Beauchemin Francois_2013-2014,2013,2013-2014,Beauchemin Francois,Francois ,Beauchemin,3500000,3.5,1.1428571428571428,3.7142857142857144,4.857142857142857,28.571428571428573,7.428571428571429,462.0,1.1428571428571428,3.7142857142857144,4.857142857142857,28.571428571428573,7.428571428571429,462.0
99,1296,Beauchemin Francois,Beauchemin,Francois,2014-15,34.0,ANA,CA,D,64,11,12,23,17,48,9,2,0,110,1456,2.0,4.0,6.1,4.2,5.0,0.0,9.3,Sub_ 248,12,11,Beauchemin Francois_2014-2015,2014,2014-2015,Beauchemin Francois,Francois ,Beauchemin,3500000,3.5,3.142857142857143,3.4285714285714284,6.571428571428571,31.428571428571427,4.857142857142857,416.0,3.142857142857143,3.4285714285714284,6.571428571428571,31.428571428571427,4.857142857142857,416.0
100,1297,Beauchemin Francois,Beauchemin,Francois,2015-16,35.0,COL,CA,D,82,8,26,34,-7,38,6,2,0,127,2057,2.1,3.9,6.0,4.0,3.4,0.0,7.4,Sub_ 248,12,12,Beauchemin Francois_2015-2016,2015,2015-2016,Beauchemin Francois,Francois ,Beauchemin,4500000,4.5,1.7777777777777777,5.777777777777778,7.555555555555555,28.22222222222222,-1.5555555555555556,457.1111111111111,1.7777777777777777,5.777777777777778,7.555555555555555,28.22222222222222,-1.5555555555555556,457.1111111111111
101,1310,Beaulieu Nathan,Beaulieu,Nathan,2014-15,22.0,MTL,CA,D,64,1,8,9,6,45,1,0,0,62,1005,-0.1,2.8,2.6,-0.1,1.8,0.0,1.7,Sub_ 254,4,3,Beaulieu Nathan_2014-2015,2014,2014-2015,Beaulieu Nathan,Nathan ,Beaulieu,925000,0.925,1.081081081081081,8.648648648648647,9.72972972972973,67.02702702702702,6.486486486486486,1086.4864864864865,1.081081081081081,8.648648648648647,9.72972972972973,67.02702702702702,6.486486486486486,1086.4864864864865
102,1311,Beaulieu Nathan,Beaulieu,Nathan,2015-16,23.0,MTL,CA,D,64,2,17,19,-6,55,1,1,0,74,1117,0.9,1.9,2.8,1.9,1.5,0.0,3.4,Sub_ 254,4,4,Beaulieu Nathan_2015-2016,2015,2015-2016,Beaulieu Nathan,Nathan ,Beaulieu,1000000,1.0,2.0,17.0,19.0,74.0,-6.0,1117.0,2.0,17.0,19.0,74.0,-6.0,1117.0
103,1322,Beck Taylor,Beck,Taylor,2012-13,21.0,NSH,CA,LW,16,3,4,7,0,2,2,1,0,39,258,0.4,0.3,0.7,-0.1,0.9,-0.3,0.5,Sub_ 256,4,1,Beck Taylor_2012-2013,2012,2012-2013,Beck Taylor,Taylor ,Beck,90000,0.09,33.333333333333336,44.44444444444444,77.77777777777779,433.33333333333337,0.0,2866.666666666667,33.333333333333336,44.44444444444444,77.77777777777779,433.33333333333337,0.0,2866.666666666667
104,1324,Beck Taylor,Beck,Taylor,2014-15,23.0,NSH,CA,LW,62,8,8,16,-4,18,6,2,0,78,740,0.7,0.6,1.2,1.1,1.2,0.0,2.3,Sub_ 256,4,3,Beck Taylor_2014-2015,2014,2014-2015,Beck Taylor,Taylor ,Beck,550000,0.55,14.545454545454545,14.545454545454545,29.09090909090909,141.8181818181818,-7.2727272727272725,1345.4545454545453,14.545454545454545,14.545454545454545,29.09090909090909,141.8181818181818,-7.2727272727272725,1345.4545454545453
105,1421,Beleskey Matt,Beleskey,Matt,2011-12,23.0,ANA,CA,LW,70,4,11,15,-2,72,4,0,0,75,719,0.1,0.8,0.9,-0.7,1.5,0.0,0.8,Sub_ 272,8,4,Beleskey Matt_2011-2012,2011,2011-2012,Beleskey Matt,Matt ,Beleskey,625000,0.625,6.4,17.6,24.0,120.0,-3.2,1150.4,6.4,17.6,24.0,120.0,-3.2,1150.4
106,1422,Beleskey Matt,Beleskey,Matt,2012-13,24.0,ANA,CA,LW,42,8,5,13,2,56,6,2,0,61,505,0.9,0.6,1.5,1.2,1.1,0.0,2.4,Sub_ 272,8,5,Beleskey Matt_2012-2013,2012,2012-2013,Beleskey Matt,Matt ,Beleskey,497561,0.497561,16.07843058439066,10.049019115244162,26.12744969963482,122.59803320597877,4.019607646097665,1014.9509306396603,16.07843058439066,10.049019115244162,26.12744969963482,122.59803320597877,4.019607646097665,1014.9509306396603
107,1423,Beleskey Matt,Beleskey,Matt,2013-14,25.0,ANA,CA,LW,55,9,15,24,8,64,9,0,0,112,684,1.8,0.8,2.7,3.0,1.3,-0.3,4.1,Sub_ 272,8,6,Beleskey Matt_2013-2014,2013,2013-2014,Beleskey Matt,Matt ,Beleskey,1300000,1.3,6.9230769230769225,11.538461538461538,18.46153846153846,86.15384615384615,6.153846153846153,526.1538461538462,6.9230769230769225,11.538461538461538,18.46153846153846,86.15384615384615,6.153846153846153,526.1538461538462
108,1424,Beleskey Matt,Beleskey,Matt,2014-15,26.0,ANA,CA,LW,65,22,10,32,13,39,18,4,0,145,941,3.5,1.5,5.0,5.2,2.9,0.0,8.1,Sub_ 272,8,7,Beleskey Matt_2014-2015,2014,2014-2015,Beleskey Matt,Matt ,Beleskey,1400000,1.4,15.714285714285715,7.142857142857143,22.857142857142858,103.57142857142858,9.285714285714286,672.1428571428572,15.714285714285715,7.142857142857143,22.857142857142858,103.57142857142858,9.285714285714286,672.1428571428572
109,1425,Beleskey Matt,Beleskey,Matt,2015-16,27.0,BOS,CA,LW,80,15,22,37,6,65,12,3,0,168,1269,2.3,1.6,3.9,4.0,1.9,0.0,5.9,Sub_ 272,8,8,Beleskey Matt_2015-2016,2015,2015-2016,Beleskey Matt,Matt ,Beleskey,4000000,4.0,3.75,5.5,9.25,42.0,1.5,317.25,3.75,5.5,9.25,42.0,1.5,317.25
